genes,t_stats,p_values,fdr_corrected_p
C11orf24,-0.5417685394077916,0.5884805705811693,0.9232716573103205
CLDN16,-0.3767282064767557,0.7067084584418668,0.9507085399421508
LAGE3,1.3316775076640281,0.184229542163549,0.7234379582519852
PRELID3B,-1.017820469573829,0.3097882148441384,0.827294381660711
CACNB1,0.37312296729384087,0.709386264552827,0.9507085399421508
ZSWIM5,-1.350333235773362,0.1781810828629504,0.7189762992715542
SLC7A8,0.8237356502822499,0.4109075925912625,0.8684364720907436
CTSS,0.5016633993548685,0.6163641894029378,0.9288976295424952
RPL5,0.7847011936770183,0.4334026448771461,0.8764660923418588
EID2,0.5776046823961742,0.5640725282736447,0.9202477346414158
TMED10,-0.7414820219626586,0.4591261617615403,0.8903169043674025
NDUFV1,-1.081146170867376,0.2807172633962299,0.827294381660711
KIF21A,2.1305771242459777,0.03414118417462909,0.4907795225102931
ADAMTSL4,-1.5749023097085622,0.11659625130339918,0.7052575556013689
RNFT1,-0.8394274219031792,0.4020648683460545,0.8684364720907436
UCP2,1.0324466678592543,0.30290218372518496,0.827294381660711
ABRAXAS2,0.3317890405393822,0.7403381176229438,0.9623004144999464
MAP3K10,-2.535096133291417,0.01187791938394112,0.3453847165597089
RSF1,-0.22757680944313857,0.820169001271687,0.9729668387733467
WARS2,0.37712330919433157,0.7064152155172314,0.9507085399421508
FCRL6,1.84738711342062,0.0659217499839253,0.6119508093736731
BRI3,0.604630120246817,0.5459959776472124,0.918551226762813
GPR160,-0.4550437919942651,0.6494890910742184,0.9444227204786183
NUP153,-1.3695029718937324,0.17212216840794822,0.7189762992715542
KDM4A,2.729664272689399,0.006809619712786306,0.27879321928402356
UNC5CL,-0.1808580773897105,0.8566316088731986,0.9763984461847085
FXYD5,0.32006107278636636,0.749200495990495,0.9641988797319719
RIN1,-0.3858032622130736,0.6999841368535373,0.9507085399421508
ATP11B,-1.2249321232344224,0.22180165839451996,0.787826683037155
TRAF6,0.3760780275454785,0.7071911127804059,0.9507085399421508
CLPSL2,0.2541392357688371,0.7996055920898686,0.9677277617569142
JPH4,-1.8218406363987008,0.0697238519444275,0.6140035366816882
DDX1,1.0335052592729685,0.30240780285949137,0.827294381660711
HAMP,-0.24511232892294108,0.8065789110085957,0.9677277617569142
SCGB2B2,1.6520847659523126,0.09982494520684064,0.686829751209459
IL17REL,-0.03646593399532342,0.9709411535287643,0.9881259527062646
CABP2,0.6413242232877661,0.5219240236645147,0.9108430012010649
SAMD4B,-1.3804715415435418,0.1687258538127197,0.7189762992715542
NAB2,0.2538955820608083,0.7997936072267046,0.9677277617569142
UBXN7,2.4941326417500864,0.013300529457578852,0.3453847165597089
SPPL3,1.5690387487946476,0.11795637562350947,0.7052575556013689
RPRD2,-1.0176122001164023,0.30988701384844847,0.827294381660711
CA14,1.2989643518132787,0.19520272256968932,0.7425500884390883
RAG2,-0.5824515520771085,0.5608093538209193,0.9202477346414158
PDZD4,-1.120400983355185,0.26366283001527224,0.827294381660711
ARPP19,1.63690668667067,0.10296051649638384,0.6964976115931848
HYI,-0.15864597341837317,0.8740812183746924,0.9763984461847085
PLAAT3,-1.877436547889116,0.06167118471399173,0.6119508093736731
CD1B,2.6087641499427328,0.009657477562791467,0.33594230499258615
ARMC7,0.9855194400036701,0.32536147005899474,0.8354664130987631
NGDN,1.3901272089941223,0.16577816267836637,0.7189762992715542
IFT20,0.16026617563700768,0.8728062104048031,0.9763984461847085
RCE1,0.38859465797876563,0.6979205243350264,0.9507085399421508
CDK12,-0.49302903755300875,0.6224428626278256,0.930485616370287
USF2,-1.379397434612058,0.16905618907094497,0.7189762992715542
RUNDC3B,-0.42962633866242145,0.6678529333997356,0.9490231445486093
BTBD9,-2.5423619967047206,0.011640266925647725,0.3453847165597089
CIDEB,1.8359009414872451,0.06760942508985932,0.6119508093736731
GOLPH3L,-0.47574149547685607,0.6346912927987926,0.938814720786086
DTD2,2.5258634793510484,0.012186142544777874,0.3453847165597089
TMTC1,-2.1714001790605852,0.03088110071252471,0.4735102109253789
FADS6,-0.907483779563842,0.365061295560684,0.8592817044630136
MDFI,0.8627408517928858,0.38914124336014755,0.8684364720907436
CHD1L,0.054033989083627505,0.9569530354950108,0.984588790340795
MYBPHL,0.3261986497732311,0.7445583208750348,0.9628424872359889
PSMD4,0.8431708315521627,0.3999724510447651,0.8684364720907436
STAC2,0.7410460782265572,0.45938994153631174,0.8903169043674025
CDK14,-2.1451187700021737,0.03294746733785362,0.48652056190203197
LRP10,0.8331046485932262,0.40561401645777995,0.8684364720907436
ZACN,-0.4461224881114475,0.6559109908560516,0.9447462471653527
SAMD9L,0.2920388151301883,0.7705092317449995,0.9673470204671337
TBX2,-1.4201109906062166,0.15687307834718786,0.7189762992715542
CGN,0.5587611333861233,0.5768457133906819,0.9232716573103205
AMIGO2,0.6367170348435202,0.5249159997513781,0.9126074361960694
LCE5A,-1.3739518655811707,0.17073845710304528,0.7189762992715542
NLRP11,0.30452247561994805,0.7609937614102186,0.9673470204671337
REG4,1.7359275341138198,0.08386004383257097,0.6605192321722487
FCRL3,1.031674369975116,0.30326320144527125,0.827294381660711
DYNC2H1,0.33027313926012325,0.7414817054473548,0.9623004144999464
CMTM5,0.1314604559059424,0.8955212009102234,0.9780207436079935
AAMDC,1.4880796080481327,0.13804262355935037,0.7189762992715542
ZNF780B,-0.05966708186769443,0.9524704429253399,0.984588790340795
SYNE4,0.9243315964090147,0.3562421100527188,0.8526199599036526
IL1RAP,0.18933022545177974,0.8499940244847392,0.9754280510779714
NACC1,-1.6414139503720302,0.10202126014327617,0.6930558178509478
NUBPL,-0.5035295076121516,0.6150538832233259,0.9288976295424952
RHOD,0.16116879128580097,0.8720960466346808,0.9763984461847085
SEC62,-0.35501515613472573,0.7228900169658679,0.9531994939964098
DGCR8,-0.24404684026909865,0.8074030385278926,0.9677277617569142
FAR2,0.5423603431178967,0.5880735339695271,0.9232716573103205
TUBD1,2.5006609543745957,0.0130641144298878,0.3453847165597089
CEP126,0.38946522753259194,0.6972773916127697,0.9507085399421508
JMJD6,-0.24907600578595138,0.8035150147344672,0.9677277617569142
PDZRN4,0.3650590634853313,0.715388811853044,0.9507085399421508
SPTSSA,2.723869145303296,0.006926539609540957,0.27879321928402356
GAL,0.9378989277886715,0.34923923249055366,0.8466906855138
PDE4D,-0.21774943697648638,0.8278093603037238,0.9738202353109606
CEBPE,-0.7171955009559845,0.4739508945650266,0.8903861613181947
NUDT19,0.2927260185162287,0.7699845021522933,0.9673470204671337
UBL4A,1.0695500819879011,0.2858963780216752,0.827294381660711
ARHGEF25,-0.9621495235119408,0.33694288105535775,0.8404694858841214
MLC1,-1.07161312441672,0.28497024902507273,0.827294381660711
THEM4,0.16948404573211162,0.865558687317264,0.9763984461847085
NFATC4,0.2993311980062132,0.7649464051741437,0.9673470204671337
PLD6,0.6350133079015928,0.5260246588757468,0.9126074361960694
EIF2B3,-2.60334925915106,0.00980701138798233,0.33594230499258615
GALK1,0.6147897181585689,0.5392760324586594,0.9179646928674411
CASQ1,0.8303752830567335,0.407151887136901,0.8684364720907436
RNF169,0.5858297290838005,0.5585404347422529,0.9202477346414158
ZDHHC24,0.44217297034018593,0.6587622367551117,0.9452827104953029
GNS,1.1072898043122645,0.2692771924282915,0.827294381660711
AIFM3,-1.0100114902858204,0.3135069705446884,0.827294381660711
HRH4,1.3731632773704407,0.17098311340717792,0.7189762992715542
ACTN4,-0.35156924445508647,0.7254697956820895,0.9534745886107461
LHFPL5,2.4283533327707683,0.015903421913043957,0.36820646588866857
ABCD2,0.7983864882447391,0.42543555126349797,0.8743147011917128
ZFP69,-1.6165967137270152,0.10727900422084279,0.7014515494709797
FBL,2.125937442874461,0.03452979909395485,0.4919732437280293
PYROXD1,0.5179059101233969,0.6050009928337814,0.9232716573103205
SARS1,-1.1514986288678504,0.25067299223500944,0.8202917022324496
SDHAF1,0.05815243175967316,0.953675598843815,0.984588790340795
LRRC14,-0.796900768915979,0.42629629840713945,0.8743147011917128
DMXL2,-0.07881713279496294,0.9372437516840819,0.9798238778023457
ARVCF,-0.5245221633465518,0.6003995310877386,0.9232716573103205
ADCY8,-2.44607502647075,0.015161160209922624,0.3673445381008695
RSAD1,-0.3291279199815217,0.7423460340428158,0.9623004144999464
LGALS14,-0.12461524708553212,0.9009324681355788,0.9789109765791959
LDHB,-0.8742680736472729,0.3828462824449216,0.8684364720907436
TP63,-1.1942901462226843,0.23354350117716727,0.8051499719384139
KRIT1,-0.5993993765275001,0.5494720084202664,0.9196624776249612
ABCD1,-0.2030538976348705,0.8392649494747206,0.9744923945746027
P3H2,-2.2765152886847626,0.023696536733678705,0.409246601155016
PEAR1,-0.6011644509742137,0.5482978219305591,0.9196624776249612
L1CAM,0.9374164213185022,0.3494867633539701,0.8466906855138
OARD1,-0.7655702342028673,0.44468428312729524,0.8877486539482193
TULP1,-0.726345276381321,0.46833491197869925,0.8903169043674025
MPRIP,-0.46584399424240147,0.6417496534393154,0.940142804401545
TMEM123,-0.8319789230587068,0.40624788692946945,0.8684364720907436
MAP4K1,-0.1959994365965621,0.8447764584489446,0.9745644443343103
ACTRT3,-0.7634472670941695,0.44594651802089535,0.8877486539482193
GOSR1,-0.12154124204300798,0.9033640510099614,0.9794916357866792
SMIM6,-0.4002646171569248,0.6893176707838382,0.9507085399421508
ATL3,-0.7214336042330634,0.47134499632686255,0.8903861613181947
ZDHHC8,-0.16561099596874643,0.8686025121032802,0.9763984461847085
ZNF792,2.0699829813238058,0.03952396642971951,0.5218988596833762
SERPINA9,-0.5932506227637274,0.5535720820874359,0.9202477346414158
RAPGEF3,0.20882399851758898,0.8347627623105,0.9744923945746027
GABPB2,-1.7574988815902084,0.0801077486054961,0.6481079158535112
C14orf93,-0.5976228843618386,0.550655048714573,0.9196624776249612
FGF3,-0.5184835523855114,0.6045986217423873,0.9232716573103205
HSPB6,-0.8045213127177095,0.421892188049676,0.8743147011917128
ATP1A2,1.540567273896953,0.12473956228100874,0.707150335466282
HMGCS2,0.4993936970505865,0.6179595419750623,0.9288976295424952
ETV7,-1.0036602790875173,0.31655322649220546,0.827294381660711
CNTN1,0.6558706678904259,0.5125355975194916,0.905708141271939
SRRD,-0.19643104095914055,0.8444390320367469,0.9745644443343103
MRPL21,-1.0564830577322448,0.29180986093808475,0.827294381660711
SLC38A1,2.3640159261441602,0.018875407754308352,0.3998606116373217
E2F3,-0.5982340514181905,0.5502479047594004,0.9196624776249612
MDP1,0.005568161462696868,0.9955618984076493,0.9984813731790757
SPHK1,0.11737111733592977,0.9066641346137816,0.9794916357866792
FXYD7,0.16525031742004406,0.8688860694007774,0.9763984461847085
BCL2L2,0.19156794491193352,0.8482426263279532,0.9754280510779714
C2CD5,-0.6536334697325119,0.5139737220783811,0.905708141271939
PGC,-0.8516894959017002,0.3952354747178167,0.8684364720907436
SCFD1,-1.1895162503767516,0.23541203970329147,0.8060521199733213
YDJC,0.03822578784926215,0.9695394373020279,0.987600194650028
RGS9,-1.1779057323003492,0.24000085272054225,0.8060521199733213
LSM14A,0.7405993618052337,0.4596603282009497,0.8903169043674025
CRKL,-2.0503805001348496,0.04141378585658851,0.525009411252815
VSIG8,1.0725127818098814,0.2845670201156163,0.827294381660711
LIPT2,-1.0139778400467634,0.3116144548467212,0.827294381660711
NT5C,-2.4375292625845217,0.015515173037800698,0.3673445381008695
SLAMF8,0.3782585284894199,0.7055729065142697,0.9507085399421508
GFI1,-0.3593028430588435,0.7196844668868838,0.9528717036906932
NCSTN,0.24676725065831373,0.8052993011711789,0.9677277617569142
TRMT1,1.0665473413131,0.2872480046237365,0.827294381660711
CACNA1G,-0.6093729385657828,0.5428537035977701,0.918551226762813
FADD,0.2569876617547615,0.7974084767786728,0.9677277617569142
H3-5,-1.5002984610830836,0.13485146263536713,0.7189762992715542
RAD9A,1.4423408962767155,0.15050995109558246,0.7189762992715542
EPN3,0.47325694282595954,0.636460034841208,0.938814720786086
ARID5B,0.17765376978017988,0.859144742407234,0.9763984461847085
NEK9,-0.3956404074941714,0.6927217854540935,0.9507085399421508
ESS2,-1.0176305314380296,0.3098783169834912,0.827294381660711
NEU3,1.059297075137143,0.2905294398897559,0.827294381660711
CCDC91,-0.05671183954751451,0.9548219283442452,0.984588790340795
KHNYN,0.31750174419124566,0.7511389679028778,0.9651506291489492
CITED4,-4.115259088543442,5.319568046185723e-05,0.04938839015166949
C17orf98,0.24526346347547906,0.806462029873062,0.9677277617569142
PCK1,-0.7924807361113716,0.42886306730267265,0.8764660923418588
BCAR3,-0.06417462714730121,0.9488845992194397,0.984588790340795
SLC7A14,-0.42593083934246934,0.6705399693484866,0.9503251326153728
SLC38A4,0.9521605089223342,0.3419735191124924,0.8444438125323815
B4GALT2,0.11700827689710791,0.9069513507519086,0.9794916357866792
CTSK,-1.540867680058398,0.12466642725143008,0.707150335466282
CDK6,1.7170962763082152,0.08725163898019467,0.6623325794588846
SSPN,0.10136134731151163,0.9193482480123498,0.9794916357866792
ABCC9,0.06593522800082763,0.9474842843341803,0.984588790340795
B4GALNT1,0.2549884383835017,0.7989503971713927,0.9677277617569142
PSMB11,-0.7224591190534015,0.47071563117602677,0.8903861613181947
COPA,-2.2821859032968654,0.02335429568872508,0.409246601155016
TDRKH,-1.7249638766196635,0.0858213392080761,0.6605192321722487
ZNF599,0.3543888084107265,0.7233586970197893,0.9531994939964098
SLC7A10,-0.8215835053334922,0.41212938110686737,0.8684364720907436
TRIM47,-0.3740689984800935,0.7086832447239706,0.9507085399421508
DOK5,-0.9551693230701048,0.34045316560809424,0.8426155732099713
IFI27L2,0.14761048612913288,0.8827741114522496,0.9763984461847085
ANKIB1,-1.5685435192352166,0.11807182140776977,0.7052575556013689
CABP4,0.30517656763835493,0.7604961776944917,0.9673470204671337
SEBOX,0.6315018566802884,0.5283134438008199,0.9136247524375081
RNF157,-1.5235563402305037,0.12893613582488445,0.7189762992715542
B3GALT6,0.421902522082814,0.673473837863858,0.9507085399421508
TSPAN31,-0.8747895766286455,0.38256298458902915,0.8684364720907436
SQSTM1,-0.721753826210283,0.4711484238751308,0.8903861613181947
FXYD3,-0.1479691169856125,0.8824913808056997,0.9763984461847085
TMEM187,-0.48129948437492936,0.6307421870510932,0.9350781962727993
CBLN4,-0.8226636066508093,0.41151592889143407,0.8684364720907436
MANEAL,-1.16127957808832,0.24668190109467247,0.8121837643403327
HOXC6,-1.1757187548937449,0.24087226264915482,0.8060521199733213
ZNF76,-0.1444613982013536,0.8852573715172587,0.9763984461847085
DDX11,-0.2647771055808614,0.7914084296353121,0.9677277617569142
METTL1,2.1329441487657452,0.03394437779585923,0.4907795225102931
LZTR1,-1.495835014480234,0.13601045087311822,0.7189762992715542
LYL1,0.20576112261516752,0.8371519375716664,0.9744923945746027
TMIGD1,0.8680702422449963,0.38622304799816687,0.8684364720907436
ZNF687,-0.9049011653926731,0.36642522473147043,0.8598813831379796
COX6B1,-0.08308659437030823,0.9338519415527454,0.9794916357866792
TM6SF2,0.07872037509501809,0.9373206329133474,0.9798238778023457
FOXJ1,-1.7041653657499982,0.0896444299083815,0.6623325794588846
LTB4R2,1.7231207968382833,0.08615468245724983,0.6605192321722487
BBS1,1.8383063397413175,0.06725306701198441,0.6119508093736731
ELOVL1,0.673302487150948,0.5014027143928586,0.9029735684256178
UBE2L3,-0.6410542100428348,0.5220991305004841,0.9108430012010649
KIF2C,0.5341064286132925,0.5937622759879277,0.9232716573103205
BLMH,0.8380990277720487,0.40280897337499644,0.8684364720907436
ITGA5,-0.20103739362606726,0.8408396067076157,0.9744923945746027
CDC45,-0.23916542998217313,0.8111814187574079,0.9694480640509195
NKX2-1,0.15515507707426326,0.8768294714964231,0.9763984461847085
GPR152,1.3252556055573983,0.18634661894665408,0.7270492091528542
AVIL,0.8412338829643798,0.4010543046627829,0.8684364720907436
FAM210B,1.6638730591045185,0.0974429122350734,0.6827701640469745
ZFP69B,-0.48358769502028764,0.6291194199619699,0.9343932344453612
ITPR2,0.2250512832010251,0.8221308812771839,0.9729668387733467
F8,0.742610903855529,0.45844349766024495,0.8903169043674025
RNF144B,-0.09681648986680659,0.9229529273895658,0.9794916357866792
TMCO2,-0.12538120571981995,0.9003267283170717,0.9789109765791959
PEX19,1.3798362154032529,0.16892118569024406,0.7189762992715542
PLEKHB1,-0.04071565080535564,0.967556434655847,0.9871773509479806
OTOP2,-0.03916802119000899,0.9687889910323859,0.987600194650028
FOXG1,-0.8356960684267538,0.4041571083893787,0.8684364720907436
TSSK2,-1.5011229625115574,0.1346382137146764,0.7189762992715542
KLHL17,-0.6638854684253311,0.50740087002073,0.9048338615099487
STARD3,-1.3011539880923022,0.1944535016728191,0.7421244007714551
MTCH1,-0.2714408758216941,0.7862853019874548,0.9677277617569142
NELL2,-1.5049700884265393,0.13364665942747161,0.7189762992715542
LRRC31,0.12961780859251248,0.896977378202785,0.9780207436079935
CPSF1,-0.8987551231765221,0.36968391054559113,0.8613474616185264
PEX1,-0.3636088628088654,0.7164701952203072,0.9507085399421508
SMIM5,-0.5156147803475181,0.6065981247123857,0.9242296824615955
CNIH2,1.132563669958502,0.25852775201553796,0.8227058206850393
SOX5,1.406675273575091,0.16081725619969042,0.7189762992715542
CHST8,-0.21522144927358083,0.829777447347475,0.9738202353109606
LRFN4,-0.9764638482172362,0.3298178567196367,0.8375500777896137
SRSF2,-0.7031931504353677,0.4826169622398422,0.8928074478166831
SLC22A17,-0.14408738861992684,0.8855523781771342,0.9763984461847085
BCL9,-0.5930758411249853,0.5536888489647926,0.9202477346414158
ZNF74,-1.3407873169200852,0.1812571667523707,0.722336728889398
LIN37,0.21099617376822744,0.8330693002460927,0.9740316437154751
PPM1D,3.117474575207684,0.0020465977616059908,0.1938248468344497
DBF4,-0.15545107209689257,0.876596387134396,0.9763984461847085
P2RY2,0.8238549297832097,0.41083994010319713,0.8684364720907436
TSSK4,-0.41313128435928925,0.6798792974236456,0.9507085399421508
TWF1,1.3190012232771955,0.18842580778962179,0.7310013266055208
TSEN54,1.3925299923389298,0.1650507321564573,0.7189762992715542
SPX,0.08509396225294537,0.9322576317734284,0.9794916357866792
TPST2,-2.901401884048245,0.004060205127741221,0.24195362129608802
SRP68,-1.0884291486149775,0.2774974698420262,0.827294381660711
SERPINA10,0.4561552434619003,0.6486908456065259,0.9444227204786183
PRPF3,-2.392744544922227,0.017492707529691617,0.3805845827405879
MAG,0.5801461387313719,0.5623603353843774,0.9202477346414158
FBXO47,0.23466947746145975,0.8146653633525466,0.9694480640509195
ACSF2,0.5849057753556105,0.5591605529284187,0.9202477346414158
SLC7A7,0.7845320218449632,0.43350167098509074,0.8764660923418588
PPP1R3D,1.3343411567222683,0.1833567066400811,0.7234379582519852
CD1D,-0.44974578494904244,0.6532996796639011,0.9447462471653527
TREM1,1.3983504788099295,0.16329863474804646,0.7189762992715542
ALDH1A1,-0.6638432418773277,0.5074278512908348,0.9048338615099487
VPS72,1.5218510185922027,0.1293628523195833,0.7189762992715542
RNF112,-1.1968012922842706,0.2325648770834638,0.8034966783355724
ERMP1,0.37930046421877917,0.7048001313453588,0.9507085399421508
IRAK1,0.7318655174989762,0.46496469116911776,0.8903169043674025
CCND3,0.37774952949525087,0.7059505283114258,0.9507085399421508
ARHGAP33,0.6606216006639807,0.5094885993606183,0.9048338615099487
DNASE1L1,1.5626671581192433,0.11944851155839853,0.7052575556013689
GLO1,-1.3935650120990148,0.16473813126198109,0.7189762992715542
MMP10,0.42106181670160564,0.6740867658949863,0.9507085399421508
OS9,0.508142257127955,0.6118203001645512,0.9270162419096697
LRCH3,2.1481370254398575,0.032704256841082004,0.48652056190203197
RECQL,-0.6546192009397005,0.5133398102351086,0.905708141271939
POLB,1.5885293873634083,0.113483164778029,0.7052575556013689
MYC,0.5356144773342927,0.5927210121678761,0.9232716573103205
RNF212B,-1.3763887932893077,0.16998407777434327,0.7189762992715542
TPD52L3,-0.8178389031797675,0.41426037923334846,0.8684364720907436
LRRIQ4,-0.04554163327788322,0.9637134610826013,0.9853233834523528
OAZ3,-1.4124519234508737,0.15911232491075505,0.7189762992715542
KLHL35,-0.3866853350400766,0.6993317995800209,0.9507085399421508
FLG2,-0.3215115473866945,0.7481025924597755,0.9641988797319719
LCE6A,-1.146258617239095,0.2528297280622446,0.8213068073870673
CAPZA3,-0.7099807868982441,0.47840530385710645,0.891968727817249
CLEC14A,-1.6691946239895294,0.09638267827595759,0.6827701640469745
ENSA,0.8568889401415419,0.3923610603416535,0.8684364720907436
RENBP,0.7613394247343319,0.44720178946559164,0.8877865364236777
BET1,0.21519106008851654,0.8298011124776647,0.9738202353109606
KIF19,-0.6930159183821936,0.48896963531255777,0.8997041289751063
ZNF573,0.020272866335556198,0.9838425448835155,0.9934234725525146
PRKD1,-0.27650982177118977,0.7823944927996608,0.9677277617569142
ARMC12,-2.7834244621541546,0.005807109517407663,0.26712703780075253
SLC6A11,-1.5923524862229823,0.11262172115234126,0.7052575556013689
EDN2,-0.5354951978458223,0.5928033405010199,0.9232716573103205
PPIL2,-0.552398975567485,0.5811891041981538,0.9232716573103205
PEPD,-0.2735962428074115,0.7846302280683815,0.9677277617569142
LASP1,0.945846895578794,0.34517797080206447,0.8451964676789492
MMP20,-0.571100856304905,0.5684656600380833,0.9216814830426124
FDXR,0.5233134062077938,0.6012390062307561,0.9232716573103205
CTBP2,2.2952125444673355,0.022584401794975072,0.409246601155016
B4GAT1,-0.44431562861776397,0.6572147806367671,0.9447462471653527
EPG5,0.10092324586014285,0.9196956495912882,0.9794916357866792
GNAI3,-0.18930231605602488,0.8500158730822323,0.9754280510779714
AP1G2,-2.0227219917803225,0.04421086708620859,0.531190268722357
RPS8,1.204408501291739,0.22961813539067302,0.7967353404719474
TMEM207,1.9080717491964576,0.057575285185160904,0.6019234360266822
RASSF8,1.8483174684003698,0.0657865950563129,0.6119508093736731
TIE1,-2.078363154257461,0.038738818201151944,0.5218988596833762
FGF4,-1.9297543955558758,0.0548159627256221,0.5844615893261694
CLIP3,-1.4773547400792295,0.1408915936427672,0.7189762992715542
CYB561D1,0.46887957361958554,0.6395813386116636,0.939288264955247
GPR182,0.560791520026322,0.5754628335849528,0.9232716573103205
SERPINA11,0.411983663225689,0.6807191171856093,0.9507085399421508
KCNK16,0.07807754311451373,0.9378314258965309,0.9798238778023457
PSMB5,-1.7318882216855243,0.08457834771032564,0.6605192321722487
MAP6,-0.8578599826997808,0.39182565483582743,0.8684364720907436
DDI1,-0.9893865908536884,0.3234704551231118,0.8345952447887981
TAC4,1.5771218954523438,0.11608463730024561,0.7052575556013689
RLF,-0.41148804463407973,0.6810819300942142,0.9507085399421508
ARHGAP29,-1.4917786316412047,0.13707043891656476,0.7189762992715542
